,RMS,Time,decibels
251,0.0188519189574,2017-04-16 02:33:03,12.0013784439
252,0.0264104673603,2017-04-16 02:33:04,14.9297888931
253,0.0169554937168,2017-04-16 02:33:05,11.080475967
254,0.0129523299055,2017-04-16 02:33:06,8.74122511567
255,0.0148669349132,2017-04-16 02:33:07,9.93869596403
256,0.0108680820755,2017-04-16 02:33:08,7.21732535265
257,0.0148028096141,2017-04-16 02:33:09,9.90115023207
258,0.00808499138038,2017-04-16 02:33:10,4.64785838646
259,0.0166301542694,2017-04-16 02:33:11,10.9121927212
260,0.0172110038308,2017-04-16 02:33:12,11.2103911872
261,0.0102478404457,2017-04-16 02:33:13,6.70691426227
262,0.0104477463818,2017-04-16 02:33:14,6.87471959379
263,0.022731440267,2017-04-16 02:33:15,13.6268062329
264,0.00820066729259,2017-04-16 02:33:16,4.77125101368
265,0.00817453131282,2017-04-16 02:33:17,4.74352439686
266,0.0162333265719,2017-04-16 02:33:18,10.7024176739
267,0.0145314302589,2017-04-16 02:33:19,9.74043440032
268,0.011723780603,2017-04-16 02:33:20,7.87562081232
269,0.00833265241884,2017-04-16 02:33:21,4.90993249014
270,0.0130293709818,2017-04-16 02:33:22,8.79273615807
271,0.0359712465159,2017-04-16 02:33:23,17.6133769166
272,0.0305969683254,2017-04-16 02:33:24,16.2078351001
273,0.0369319150734,2017-04-16 02:33:25,17.8423037261
274,0.0353159326621,2017-04-16 02:33:26,17.4536807632
275,0.0338864726024,2017-04-16 02:33:27,17.0947944318
276,0.0327298100424,2017-04-16 02:33:28,16.7931368569
277,0.0331761951338,2017-04-16 02:33:29,16.9107986973
278,0.034053338454,2017-04-16 02:33:30,17.1374610587
279,0.0369279365829,2017-04-16 02:33:31,17.8413679882
280,0.032643196451,2017-04-16 02:33:32,16.7701207352
281,0.0292122361565,2017-04-16 02:33:33,15.8055632197
282,0.0276581716,2017-04-16 02:33:34,15.3307364978
283,0.0295015751202,2017-04-16 02:33:35,15.8911712426
284,0.0307808455131,2017-04-16 02:33:36,16.2598780661
285,0.0323823501697,2017-04-16 02:33:37,16.7004344571
286,0.0300187186171,2017-04-16 02:33:38,16.0421101609
287,0.0370895809121,2017-04-16 02:33:39,17.8793056841
288,0.0492106852922,2017-04-16 02:33:40,20.3354554203
289,0.0432779793804,2017-04-16 02:33:41,19.219606675
290,0.0335186203353,2017-04-16 02:33:42,16.9999898473
291,0.0477750301341,2017-04-16 02:33:43,20.078286555
292,0.0340187103543,2017-04-16 02:33:44,17.1286240725
293,0.0437634071382,2017-04-16 02:33:45,19.3164896824
294,0.0339476946408,2017-04-16 02:33:46,17.1104729028
295,0.0393995172563,2017-04-16 02:33:47,18.4040851749
296,0.0270708491455,2017-04-16 02:33:48,15.1443047364
297,0.0293674457301,2017-04-16 02:33:49,15.8515906592
298,0.0247924685673,2017-04-16 02:33:50,14.3806625877
299,0.017624487591,2017-04-16 02:33:51,11.4165971479
300,0.0445960279833,2017-04-16 02:33:52,19.4801907479
301,0.0994006278119,2017-04-16 02:33:53,26.4420497098
302,0.0549564317897,2017-04-16 02:33:54,21.2946377039
303,0.0408817906466,2017-04-16 02:33:55,18.7248653598
304,0.034541629065,2017-04-16 02:33:56,17.2611234833
305,0.0222672969307,2017-04-16 02:33:57,13.4476171699
306,0.0246924982314,2017-04-16 02:33:58,14.3455677886
307,0.018656668835,2017-04-16 02:33:59,11.9109492151
308,0.0199759474932,2017-04-16 02:34:00,12.5044149179
309,0.0245882334321,2017-04-16 02:34:01,14.308813712
310,0.0369189081139,2017-04-16 02:34:02,17.8392441253
311,0.0305119550881,2017-04-16 02:34:03,16.1836678908
312,0.0287186403604,2017-04-16 02:34:04,15.657544663
313,0.0381244252537,2017-04-16 02:34:05,18.1183332655
314,0.025540850056,2017-04-16 02:34:06,14.6389741109
315,0.0265807937628,2017-04-16 02:34:07,14.9856260783
316,0.0239373266842,2017-04-16 02:34:08,14.075780099
317,0.038754203165,2017-04-16 02:34:09,18.2606433954
318,0.0266135102493,2017-04-16 02:34:10,14.9963103736
319,0.024654223773,2017-04-16 02:34:11,14.3320938322
320,0.0314256078137,2017-04-16 02:34:12,16.4399408875
321,0.0282976607564,2017-04-16 02:34:13,15.5292778776
322,0.0168032121184,2017-04-16 02:34:14,11.0021133582
323,0.0239041916872,2017-04-16 02:34:15,14.0637484168
324,0.0198163464668,2017-04-16 02:34:16,12.4347388979
325,0.0284155316146,2017-04-16 02:34:17,15.5653828718
326,0.0242577806901,2017-04-16 02:34:18,14.1912884691
327,0.0184391865083,2017-04-16 02:34:19,11.8091023045
328,0.0264385000358,2017-04-16 02:34:20,14.9390034061
329,0.015650449363,2017-04-16 02:34:21,10.3848033964
330,0.0131272638937,2017-04-16 02:34:22,8.85775147846
331,0.0157391569558,2017-04-16 02:34:23,10.4338964882
332,0.0178728630345,2017-04-16 02:34:24,11.5381497066
333,0.0185379671256,2017-04-16 02:34:25,11.8555093152
334,0.0172142178208,2017-04-16 02:34:26,11.2120130424
335,0.0218016707766,2017-04-16 02:34:27,13.2640627048
336,0.0260215456175,2017-04-16 02:34:28,14.8009289428
337,0.0221568746026,2017-04-16 02:34:29,13.4044371579
338,0.0240218115659,2017-04-16 02:34:30,14.1063822802
339,0.0293056970518,2017-04-16 02:34:31,15.8333082772
340,0.0276226399567,2017-04-16 02:34:32,15.319570816
